,label,content
1715,Positive,"kenapa saat daftar akun tidak bisa ya,, loding terus"
1716,Negative,"ga bisa login, aplikasi sdg eror"
1717,Negative,Mau daftar buat login tapi gak bisa eror terussssss
1718,Negative,Eror.. aktivasi lama Sampek sekarang belum juga aktif..
1719,Negative,Aplikasinya di buka error teruss
1720,Negative,Padahal uda di install tapi tetap gak bisa masuk
1721,Negative,Saat daftar selalu error
1722,Negative,Aplikasi nya kok bisa eror ya Mau login tapi eror
1723,Negative,Aplikasi bagus cuman tida bisa masuk elor terus
1724,Negative,Kenapa saya ngak bisa daftar aplikasi orror kecewa banget
1725,Negative,Aplikasi nggak guna...udah semua di isi pendaftaran nya...katanya eror nggak jelas
1726,Negative,Susah daftar akun baru gagal terus mohon diperbaiki
1727,Negative,engga bisa digunakan sama sekali. eror terus
1728,Negative,"Ternyata gk saya sendiri yang mengalami error Json parse ya, Niat nya mau bantu masyarakat atau gimana sih min Tolong dong diperbaiki Saya ingin daftar kan ibu saya yang berpuluh² tahun gk pernah dapat bantuan apa pun dan dari siapa pun Padahal kami hanya orang susah min Tolong dong, kami sangat butuh🙏"
1729,Negative,Kk aplikasi y eror y kk...ngk bisa daftar dan ngk bisa masuk...mohon solusi ny kk
1730,Positive,bagus tapi seing error utk nambah usulan penerima bantuan tidak bisa
1731,Negative,"Kuwota mepet.ga pernah dpt bantuan.pengen daftar,setelah dowdlod notif maaf ada perbaikan sistem😃"
1732,Neutral,Aplikasi nya error tak bisa dibuka kenapa ya.
1733,Neutral,Baru mau daftar langsung error knp ya mohon bantuan nya
1734,Positive,"Sangat membantu,,,,, admin tolong kasih petunjuk keluarga saya ada yang kepencet bukan keluarga bgai mana untuk kemblikan nya lagi terimksh,,,"
1735,Negative,Aplikasi kurang bermutu.. kebanyakan eror..hapus jaa deh gk bermanfaat
1736,Negative,"Cara log in nya gimana ya?? aplikasi ini sebenernya dari dinsos resmi atau bukan,atau hanya orang iseng yang buat?dari sekian banyak pertanyaan tidak ada yang direspon sama sekali! tolonglah hidup di negara ini sudah sulit jangan lagi dipersulit dengan harapan harapan yang tidak pasti seperti ini,tolong untuk bapak/ibu kementrian sosial cobalah cek kebenaran data data penerima bantuan itu,kebanyakan dari mereka itu orang orang mampu 🙏"
1737,Positive,minta bantuan nya gabisa login terus
1738,Positive,Tidak bisa daftar di aplikasinya
1739,Negative,"Sudah diaktifasi ,tapi login kagak bisa,."
1740,Negative,Tolong di pebaiki buat login gk bisa pdahal pendaftaran udah di proses
1741,Negative,Tidak bisa daftar aplikasi error
1742,Negative,"Sudah berkali-kali daftar dan GAGAL selalu ada tulisan ""apk error hubungi admin"" boleh tau adminya yg mana biar saya hubungi terimakasih"
1743,Negative,"Nggak bisa daftar. Error terus, harus hubungi admin. ADMINNNN MANA ADMIIINNN 🤪"
1744,Negative,ga jelas ga bisa daftar eror mulu
1745,Negative,Pliss lah aku mau daftar aja susah Tolong perbaikilah
1746,Negative,Ga bisa login gagal .kurang bagus
1747,Negative,kenapa di buat daftar gagal terus
1748,Negative,Kasih dua dulu kenapa uda daftar malah tertera aplikasih eror semoga di perbaiki lagi biar mudah buat masahrakat yang belom dapet bansos bbm terimah kasih
1749,Neutral,Aplikasi kurang baik tolong di perbaiki
1750,Positive,Ga bisa daftar error semoga maju
1751,Negative,Pendaftaran akun baru error terus
1752,Negative,App babi padahal udah berhasil di daftarkan....Ehh setelah mau login...user name/password tidak terdaftar....gak ngotak babi app gini wajib di kenakan sangsi pidana karna bisa di sebut pencurian data dan ipormasi pribadi orang....bisa² sala guna.!!!
1753,Negative,"Kenapa aflikasih GK berpungsi, padahal saya ingin mendaftar selama ini saya belum pernah dapet, kenapa yg dapat orang"" yg berada terus, apa emang seperti itu peraturan y????"
1754,Negative,Kagak guna apk nya gagal terus setiap daftar
1755,Negative,"aplikasi bohong saat masuk gk bs trs pdhl username udah bnr udah di Verikasi di imel,gk jelas"
1756,Negative,Tidak bisa login. Error aplikasi
1757,Negative,"Ga bisa login.. Dan ganti pasword., linknya ga bisa dibuka"
1758,Negative,Aplikasi hoak kaya aplikasi game penghasil receh ga bisa dibuka Un install aja deh😋😋😋
1759,Negative,tidak bisa log in/daftar..
1760,Negative,Kenapa apk nya eror ya ketika saya mau daftar ?atau login?
1761,Negative,kenapa gak bisa tambah usulan error terus
1762,Negative,Pengelolaan manajemen aplikasinya buruk untuk sekelas aplikasi nasional
1763,Negative,Kenapa saya tidak bisa login selalu error'
1764,Negative,Sangat amat buruk daftar aja ga bisa bisa
1765,Negative,Capek capek poto isi data ss stelah siap jaringan eror aplikasi gk serius ni🤦‍♂️
1766,Negative,Aplikasi ga jelas mau usulan mandiri error terus
1767,Negative,Apk apa ini sudah daftar tapi gak bisa log in
1768,Negative,Aplikasi bikin darah tinggi...selalu gagal dan gagal...jgn php deh
1769,Negative,Mau cek susah ga bisa login login
1770,Negative,Gak bisa daftar udah dicoba tiap hari gak bisa daftar buat akun
1771,Negative,Akun udh berhasil di buat ga bisa buat login
1772,Negative,Cuma mau bilang pembagian BANSOS ini tidak pernah adil dan ternyata aplikasinya juga asal bikin.....error mulu.
1773,Negative,"Aplikasi cuman buat formalitas ajakah?, Yg penting buat gembar gembor, tp tidak diurus🤦, Miris"
1774,Negative,Giliran data udah lengkap login gak bisa
1775,Negative,"Error terus, gak bsa2 Knapa ya?"
1776,Positive,Masih mau coba..mudah mudah berhasil
1777,Negative,Erorrr gk bisa masuk.... Tolong donk segera di perbaiki
1778,Negative,Ga bisa masuk dan ga bisa konfirmasi Ah cape mending klu dapet ini ga dapet kayanya
1779,Negative,Salah satu bukti bahwa aplikasi daftar mandiri hanya formalitas dan hanya buang2 anggaran
1780,Neutral,Apk nya error gak bisa login
1781,Negative,"Gabisa log in, sever gak dipelihara keknya dananya kena korupsi wkwk"
1782,Negative,"Kok dia bilang eror si dak bisa di masuki,dak kayak dulu alfikasiny eror total Maaf saya kasih bintang satu 🙏saya sangat kecwe dngan alfikasi ini tolng d perbaiki lagi alfikasi ny, terimakasih"
1783,Negative,"Aplikasi nya selalu eror Jon porse., Gman solusinya ni?"
1784,Negative,Aneh ga bisa log in terus
1785,Negative,Kecewa aplikasinya gk pernah bisa dibuka
1786,Negative,Kementerian Sosial punya anggaran kah buat perbaikin nih aplikasi atau server nya? Anggaran triliunan buat perbaikin aplikasi aja ga bisa parah
1787,Positive,"Aplikasi gaje, makan gaji buta. Anggaran gede tapi aplikasi gak guna"
1788,Negative,"aplikasinya jelek eror, data identitas sudah saya masukin tlg hapus data saya, jangan sampai disalah gunakan data saya, saya gak tanggung jawab kalau ada apa""!!!"
1789,Negative,🙏kenapa ya apk tida berjalan lancar eror truss kalaw ga loading 😔😔
1790,Negative,Aplikasi nya eror terus gk bisa buat akun
1791,Negative,Gak bisa buat akun..setiap sampe d foto KTP gak bisa...kita kan juga iri samping kanan kiri dpt segala macam bantuan keluarga gak sendiri...
1792,Negative,GK jelas ini aplikasi udh daftar tapi GK bisa login. Gmna sih.............
1793,Negative,"Jelek Skali,dn amat sngt,aplikasi slalu ja d ulang 2 trs"
1794,Negative,mau daftar usul sanggah terjadi error aplikasi
1795,Negative,Mau daftar aja eror belum lagi kalau login.
1796,Neutral,"Ok bisa , tapi ada yg salah . Salah satu keluarga tidak masuk keluarga , gara2 keluarga perempuan semua ."
1797,Negative,Apk TDK jelasssss udah benar pswd tapi tetep gagal ngirim link kagak bisa d jangkau apaan sih
1798,Negative,Kenapa sihhh setiap kali daftar selalu ga bisa
1799,Negative,Kalau login lewt email bisa tapi kalau lewat aplikasi ini ga bisa
1800,Negative,Sangat jelek sudah sesaui prosedur gagal terus
1801,Negative,"Susah masuk , sangat mengecewakan 😑😑😑😑😑😑😑😑"
1802,Negative,"𝘐𝘕𝘐 𝘢𝘱𝘬 𝘌𝘳𝘳𝘰𝘳 𝘔𝘦𝘭𝘶 𝘬𝘦𝘯𝘢𝘱𝘢 𝘴𝘪𝘤𝘩, 𝘚𝘦𝘵𝘪𝘢𝘱 𝘮𝘢𝘶 𝘭𝘰𝘨𝘪𝘯 𝘬𝘢𝘨𝘢𝘬 𝘣𝘪𝘴𝘢.. 𝘗𝘢𝘥𝘢𝘩𝘢𝘭 𝘑𝘢𝘳𝘪𝘢𝘯𝘨𝘢𝘯 𝘐𝘯𝘵𝘦𝘳𝘯𝘦𝘵 𝘰𝘬𝘦"" 𝘢𝘫𝘢 𝘒𝘦𝘤𝘦𝘸𝘢 𝘉𝘢𝘯𝘨𝘦𝘵𝘻 !"
1803,Negative,mau daftar knp koneksi aplikasi erorr terus hrus tanya admin
1804,Negative,"Akun saya kena pencet batalkan menerima bantuan, apakah saya masih bisa memperbaikinya? Soalnya di akun saya tanggapannya tidak layak mendapatkan manfaat."
1805,Neutral,Kenapa saat login tidak bisa
1806,Negative,"Aplikasi guplak. Ngga ngertiin masyarakat kecil. Eror"" mulu. Udah ndaftar tpi tinggal login gagal"" terus."
1807,Positive,Mempermudah untuk mendaftar dan mengetahui
1808,Negative,"Gak bisa daftar,,selalu eror!!"
1809,Negative,"Aplikasi apaan kya gini udah berkali2 saya download pas mau daftar eror mlulu, aplk gak brmutu"
1810,Neutral,Kenpa ko mau tambuh usulan selalu gagal cuma muncul aplikasi error' hubungi admin
1811,Negative,Tidak bisa login di aplikasi
1812,Negative,Aplikasi gak jelas. Udha susah susah register. Gak bisa login.. Wkwkwkw Selamat Anda kena prank. Admin nya Youtuber kali yak !!!
1813,Negative,Terimakasih alikasinih lumayan bisa melindungi menurut saya salam hormat
1814,Negative,Selalu nya error. Aplikasi tak berguna
1815,Positive,Semoga saya dapat bantuan karna saya belum pernah dapat bantuan ap-ap sedangkan yang lebih mampu dapat bantuan
1816,Negative,Berkali kali dwonload aplikasi dan buat Acun tpi TDK pernah ke buka
1817,Negative,Susah sekali daftarnya eror aplikasi terus.sebenarnya harus bagaimana menggunakannya
1818,Negative,Bangke udah selsai kan data tapi GK bisa masuk login bgsat
1819,Negative,aplikaai gk guna udah daftar tapi di suruh daftar lg hadeh ne aplikasi bxk kurup nya
1820,Negative,Aplikasinya Sedang dalam perbaikan.
1821,Positive,Saya selalu gagal buat usulan untuk PKH alasannya aplikasi eror silahkan hubungi admin.. minta solusinya kak..
1822,Negative,Taiii udh daftar tp gk bisa login..yg dpat bantuan orng kaya semua sma saudara RT...keadilan macam apa ini bangsattt
1823,Negative,Aplikasinya tidak dapat digunakan error
1824,Negative,Kecewa sih sama aplikasi nya setiap mengisi usulan malah eror terus
1825,Negative,Ga guna ... Kirain bisa membantu but dftarin orngtua.. tau ny.. hadeuhhh mending ga usah bikin aplikasi kaya gini lah.. klo ga bisa membantu . Dftar usulan eror mulu.. suruh hubungi admin .. admin yg mna??? Gda keterangn admin
1826,Negative,Semoga di hapus dari playstore titik udah gitu aja
1827,Negative,"Saya baru buka aplikasi cek bansos aja udah eror,bagaimana cara nya ya"
1828,Positive,Aplikasi error saat buat tambahan usulan..
1829,Negative,Kenapa mau login error terus ya Min?
1830,Positive,Sangat membantu kami dan melayani sepenuh hati
1831,Positive,Semoga ini sesuai dgan minat saya untuk mengecek yg asli saja
1832,Negative,"Gak bs masuk,pdhl bikin akun berhasil,aneh,,percuma d download jg"
1833,Negative,Tidak bisa log in pdhl udah aktivasi br x x
1834,Positive,"Kenapa sekarang ,masalah timbul. terjadi eror aplikasi hubungi admin"
1835,Negative,susah amat mo buat akun seharusnya dipermudah dong
1836,Negative,Tidak bisa dibuka Error terus
1837,Negative,Error trus percuma di download
1838,Negative,"Kenapa apk nya udh didaftarkan malah gk bisa masukk,,payahhh"
1839,Negative,Sudah dua hari saya coba tapi slalu error'.!
1840,Negative,"Ga bisa bikin akun baru,,,, error terus aplikasinya"
1841,Negative,Sya baru download mau daftar kok loading terus ada tulisan error Json parse mulu
1842,Negative,Selalu error stiap mo login
1843,Negative,"Ternyata semua kecewa ya sama aplikasi ini , susah masuk nya"
1844,Negative,Udah berapakali saya coba error terus mendaftar akun
1845,Positive,Ga bisa ngajuin eror mulu perbaiki donk
1846,Negative,"aplikasi error terus,, aplikasi sekelas milik pemerintah kok amburadul gak beres, apakah hanya untuk ngeprank rakyat"
1847,Negative,Eror trs mau buka link yg dikirim ke email buat password baru
1848,Positive,"Apk nya Error terus,kenapa tuh?!"
1849,Neutral,Aplikasi sulit masuk utk login
1850,Negative,"Tidak bisa login, sedangkan saya gak pernah dapat bantuan apapun"
1851,Negative,Baru upload data aplikasi berhenti trus
1852,Negative,Saya sudah daftar tapi pas mau masuk eror terus
1853,Negative,Ko saya ga bisa daftar ya terjadi error terus
1854,Negative,Aplikasi palsu penyadab data lengkap ini mah . Bahaya.
1855,Negative,Aplikasi eror terus ketika registrasi
1856,Negative,belom pernah daftar udah ada yg make aja🤦🤦🤦🤦
1857,Negative,"Tidak bisa masuk, aplikasi eror"
1858,Negative,Ko daftar gk bisa-bisa loding melulu kalau da jelas gak bisa bilang bos....jangan gasi arap kerna orang susah kaya kami ini memang butuh bos....
1859,Negative,Saya sudah lebih dari 3 bulan belum dpt email aktivasi.....hadehhhhhhhhhhh
1860,Negative,Kerja woi di bayar pemerintah gak memperbaiki bugnya bug dftr ngisi provinsi error
1861,Negative,"Kecewa sma apk ny baru download baru pertama kali daftar akun, gk bisa² json eror trus, capek ngulang² ngisi formulir ny, apk erornya eror trus"
1862,Negative,"Aplikasi error, ngak bisa daftar"
1863,Negative,"Saran..Untuk masuk atau daftar seharusnya menggunakan akun google aja, tidak perlu memasukan no kk ktp dan swaphoto. Kan cuma ngecek bansos, seharusnya seperti di situsnya, tanpa login bisa cek data. Kecuali kalau untuk pendaftaran bantuan baru menggunakan kk ktp dan lain sebagainya. Terimakasih."
1864,Negative,"Aplikasi tidal bermutu, 3hari gagal terus"
1865,Negative,"Error saat pendaftaran. Developer tolong direspon secepatnya. Buat kemensos, kalo bisa yang ngurus aplikasi digital kaya gini jangan hanya sekedar sarjana, tapi pilih yang benar2 mampu bekerja. Banyak yang asal sarjana tapi ga mampu mengelola tugasnya, seperti apalikasi ini. Banyak juga yang ga sekola tapi skill mumpuni. Terima kasih"
1866,Positive,"Daftar tgl 6 September, tgl 22 baru di ACC akun pendaftaran nya dan diterima, eh pas mau login kesalahan koneksi, wkwkwk Ini bagaimana aplikasi tidak berfungsi sebagai mana mestinya, tolong dunk ITnya atau Programmer nya diperbaharui."
1867,Negative,ga bisa registrasi tolong diperbaiki
1868,Negative,"Ikut teman,,,apk ga bermanfaat banget,,cuma mau ngumpuli data🐃"
1869,Negative,"Semua pasti butuh bantuan tapi kalau yang namanya sistem pasti tidak jelas arah tujuannya, kembali untuk yang manual jelas2 ibu saya yang janda dapat lansia, bansos,dan sekarang blt bbm sudah ada di sistem developer website yang bisa di lihat semua kalangan, tapi apa kenyataannya setelah konfirmasi ke kelurahan dengan mudahnya cuma bilang surat sudah di kembalikan dengan alasan tidak menetap, padahal setiap bulan ibu saya bayar iuran rt/rw dan sering melihat rumahnya."
1870,Negative,"Aplikasi rusak benerin bug aja ga bisa, masa iya aplikasi kek begini bisa dilolosin sama developer sekelas pemerintahan pake otak lah kalo mau begoin rakyat, berkali kali daftar tetep aja eror. Mungkin emang udah settingan biar pada ga bisa daftar supaya bisa dikorupsiin."
1871,Negative,"Data sudah diisi semua, tapi pas klik buat akun baru selalu muncul tulisan connection reset. Maksudnya apa ya? Koq sesulit ini mau daftar aja. Please perbaiki bug yg mengganggu. Aplikasi seharusnya memudahkan bukan menyulitkan."
1872,Negative,Aplikasi macam apa ini?! Bukannya memudahkan masyarakan malah mempersulit masyarakat. Pas mau daftar malah muncul tulisan connection error padahal koneksi lancar jaya. APLIKASI JELEK MENYUSAHKAN RAKYAT
1873,Negative,Aplikasi yg katanya buat mempermudah masyarakat emang gada yg bener.. sengaja kali ya ngeprank rakyatnya.
1874,Positive,"Aplikasinya ADA ERROR bos, perbaiki lagi aplikasinya bos. Muncul POPUP error saat kita pilih kecamatan, dengan tulisan ""Error Json Parse"". Saran kami, serahkan kepada orang yg punya kemampuan dan ahlinya bikin aplikasi untuk urusan orang banyak ini supaya tidak error terus, dan sebelum di upload ke online di playstore di tes dulu secara offline lakukan cek dan ricek. Satu lagi untuk Proses verifikasi mendaftar dan verifikasi usulan tolong dipercepat juga. Semoga lebih baik lagi aplikasinya."
1875,Negative,Saya sudah daftar akun baru dan swafoto bersama ktp dan foto ktp dan semua data sya isi dengan lengkap dan benar. Kenapa setelah semua data masuk malah tdk bisa login dan klo login muncul username tidak terdeteksi. Padahal semua data sdh sya isi dgn benar. Mohon penjelasannya admin. Terimakasih
1876,Negative,"Aplikasi ini tidak bisa digunakan/setiap kali mau masuk yg muncul di layar cuma username dan password tidak di kenal/belum di aktivasi, sampai berkali-kali Sy coba & menunggu kapan di aktivasi Bolak-balik cek email tp belum ada balasan dari aplikasi ini."
